+----------+-----------------+---------------+-----------------+----------+----------+------------+-----------+-----------------------+---------------------------+--------------------+--------------------+----------------------+---------------------+---------------------------------+--------------------------------+---------------------------------------------+
| PlayerID | PlayerTrueName  | PlayerTeams   | SimplePlusMinus | SimplePF | SimplePA | SimplePoss | SimpleMin | SimplePlusMinusPer200 | WeightedPlusMinusOffCourt | WeightedPFOffCourt | WeightedPAOffCourt | WeightedPossOffCourt | WeightedMinOffCourt | WeightedPlusMinusPer200OffCourt | WeightedPlusMinusPer200OnCourt | WeightedPlusMinusPer200OnCourtMinusOffCourt |
|      120 | Sweetney        | CHI           |             -61 |     2359 |     2420 |       4852 |   1221.78 |              -2.51443 |                       118 |               5664 |               5546 |                11188 |             2758.02 |                          2.1094 |                        -2.5144 |                                     -4.6238 |
|      121 | Songaila        | CHI           |              55 |     2696 |     2641 |       5366 |   1328.82 |               2.04994 |                         2 |               5327 |               5325 |                10674 |             2650.98 |                          0.0375 |                         2.0499 |                                      2.0124 |
|      122 | Deng            | CHI           |             109 |     5304 |     5195 |      10511 |   2603.63 |               2.07402 |                       -52 |               2719 |               2771 |                 5529 |             1376.17 |                          -1.881 |                          2.074 |                                       3.955 |
|      123 | Ely             | CHA           |             -72 |     2628 |     2700 |       5357 |   1348.18 |              -2.68807 |                      -255 |               5315 |               5570 |                10806 |             2632.35 |                         -4.7196 |                        -2.6881 |                                      2.0315 |
|      124 | O. Harrington   | CHI           |              14 |     1650 |     1636 |       3268 |    823.82 |              0.856793 |                        43 |               6373 |               6330 |                12772 |             3155.98 |                          0.6733 |                         0.8568 |                                      0.1835 |
|      125 | T. Thomas       | CHI, PHX      |              26 |     1517 |     1491 |       2749 |    665.22 |                1.8916 |                       422 |               7472 |               7049 |                13962 |             3385.52 |                          6.0857 |                        1.88363 |                                    -4.20207 |
|      126 | Felton          | CHA           |            -123 |     4900 |     5023 |       9742 |   2405.65 |              -2.52515 |                      -204 |               3043 |               3247 |                 6421 |             1574.88 |                         -6.3542 |                        -2.5251 |                                      3.8291 |
|      127 | May             | CHA           |             -23 |      789 |      812 |       1643 |    398.43 |              -2.79976 |                      -304 |               7154 |               7458 |                14520 |             3582.10 |                         -4.1873 |                        -2.7998 |                                      1.3875 |
|      128 | Carroll         | CHA           |             -36 |     2595 |     2631 |       5288 |   1274.73 |              -1.36157 |                      -291 |               5348 |               5639 |                10875 |             2705.80 |                         -5.3517 |                        -1.3616 |                                      3.9901 |
|      129 | J. Jones        | CHA           |            -249 |     4169 |     4418 |       8487 |   2088.37 |               -5.8678 |                       -78 |               3774 |               3852 |                 7676 |             1892.17 |                         -2.0323 |                        -5.8678 |                                     -3.8355 |
|      130 | M. Allen        | CHI           |              50 |     1416 |     1366 |       2871 |    697.97 |               3.48311 |                         7 |               6607 |               6600 |                13169 |             3281.83 |                          0.1063 |                         3.4831 |                                      3.3768 |
|      131 | Piatkowski      | CHI           |              16 |      456 |      440 |        974 |    233.38 |               3.28542 |                        41 |               7567 |               7526 |                15066 |             3746.42 |                          0.5443 |                         3.2854 |                                      2.7411 |
|      132 | Okur            | UTH           |            -113 |     5711 |     5824 |      11162 |   2944.65 |              -2.02473 |                      -103 |               1862 |               1965 |                 4025 |             1031.35 |                          -5.118 |                        -2.0247 |                                      3.0933 |
|      133 | Giricek         | UTH           |             -82 |     1780 |     1862 |       3635 |    956.23 |              -4.51169 |                      -134 |               5793 |               5927 |                11552 |             3019.77 |                         -2.3199 |                        -4.5117 |                                     -2.1918 |
|      134 | McLeod          | UTH           |            -118 |     2252 |     2370 |       4644 |   1232.07 |              -5.08183 |                       -98 |               5321 |               5419 |                10543 |             2743.93 |                         -1.8591 |                        -5.0818 |                                     -3.2227 |
|      135 | Ostertag        | UTH           |            -143 |     1411 |     1554 |       3023 |    807.05 |               -9.4608 |                       -73 |               6162 |               6235 |                12164 |             3168.95 |                         -1.2003 |                        -9.4608 |                                     -8.2605 |
|      136 | Kirilenko       | UTH           |              41 |     5060 |     5019 |       9865 |   2604.22 |              0.831221 |                      -257 |               2513 |               2770 |                 5322 |             1371.78 |                          -9.658 |                         0.8312 |                                     10.4892 |
|      137 | J. Collins      | UTH           |             -21 |     3186 |     3207 |       6516 |   1729.42 |             -0.644567 |                      -195 |               4387 |               4582 |                 8671 |             2246.58 |                         -4.4978 |                        -0.6446 |                                      3.8532 |
|      138 | Harpring        | UTH           |             -95 |     3780 |     3875 |       7539 |   1943.87 |              -2.52023 |                      -121 |               3793 |               3914 |                 7648 |             2032.13 |                         -3.1642 |                        -2.5202 |                                       0.644 |
|      139 | D. Williams     | UTH           |            -105 |     4505 |     4610 |       8849 |   2306.70 |              -2.37315 |                      -111 |               3068 |               3179 |                 6338 |             1669.30 |                         -3.5027 |                        -2.3731 |                                      1.1296 |
|      140 | D. Brown        | UTH           |            -129 |     3225 |     3354 |       6569 |   1711.12 |              -3.92754 |                       -87 |               4348 |               4435 |                 8618 |             2264.88 |                          -2.019 |                        -3.9275 |                                     -1.9085 |
|      141 | Humphries       | UTH           |             -81 |     1127 |     1208 |       2401 |    619.22 |              -6.74719 |                      -135 |               6446 |               6581 |                12786 |             3356.78 |                         -2.1117 |                        -6.7472 |                                     -4.6355 |
|      142 | Palacio         | UTH           |             -90 |     2572 |     2662 |       5304 |   1375.60 |              -3.39367 |                      -126 |               5001 |               5127 |                 9883 |             2600.40 |                         -2.5498 |                        -3.3937 |                                     -0.8439 |
|      143 | J. O'Neal       | IND           |              97 |     3532 |     3435 |       7025 |   1802.73 |               2.76157 |                        55 |               4167 |               4112 |                 8441 |             2143.27 |                          1.3032 |                         2.7616 |                                      1.4584 |
|      144 | Battie          | ORL           |            -122 |     4292 |     4414 |       8285 |   2215.27 |              -2.94508 |                        34 |               3492 |               3458 |                 6910 |             1765.73 |                          0.9841 |                        -2.9451 |                                     -3.9292 |
|      145 | R. Artest       | IND, SAC      |             352 |     4554 |     4202 |       8667 |   2207.00 |               8.12276 |                       -63 |               5257 |               5320 |                10490 |             2630.33 |                        -1.35207 |                        8.11497 |                                     9.46705 |
|      146 | S. Francis      | NYK, ORL      |            -228 |     4631 |     4859 |       9195 |   2393.50 |              -4.95922 |                      -116 |               5021 |               5137 |                 9855 |             2544.12 |                        -1.89595 |                        -4.8581 |                                    -2.96215 |
|      147 | S. Jackson      | IND           |              30 |     5653 |     5623 |      11366 |   2909.88 |               0.52789 |                       122 |               2046 |               1924 |                 4100 |             1036.12 |                          5.9512 |                         0.5279 |                                     -5.4233 |
|      148 | Stevenson       | ORL           |            -257 |     5154 |     5411 |      10086 |   2648.15 |              -5.09617 |                       169 |               2630 |               2461 |                 5109 |             1332.85 |                          6.6158 |                        -5.0962 |                                     -11.712 |
|      149 | D. Howard       | ORL           |              25 |     5998 |     5973 |      11467 |   3020.85 |              0.436034 |                      -113 |               1786 |               1899 |                 3728 |              960.15 |                         -6.0622 |                          0.436 |                                      6.4982 |
|      150 | Croshere        | IND           |             107 |     2287 |     2180 |       4473 |   1148.00 |               4.78426 |                        45 |               5412 |               5367 |                10993 |             2798.00 |                          0.8187 |                         4.7843 |                                      3.9656 |
|      151 | Turkoglu        | ORL           |             -56 |     5160 |     5216 |       9973 |   2615.40 |              -1.12303 |                       -32 |               2624 |               2656 |                 5222 |             1365.60 |                         -1.2256 |                         -1.123 |                                      0.1026 |
|      152 | Tinsley         | IND           |              23 |     2169 |     2146 |       4426 |   1121.95 |               1.03931 |                       129 |               5530 |               5401 |                11040 |             2824.05 |                           2.337 |                         1.0393 |                                     -1.2977 |
|      153 | Jasikevicius    | IND           |              52 |     3041 |     2989 |       6240 |   1557.22 |               1.66667 |                       100 |               4658 |               4558 |                 9226 |             2388.78 |                          2.1678 |                         1.6667 |                                     -0.5011 |
|      154 | F. Jones        | IND           |              -1 |     3493 |     3494 |       7302 |   1836.48 |            -0.0273896 |                       153 |               4206 |               4053 |                 8164 |             2109.52 |                          3.7482 |                        -0.0274 |                                     -3.7756 |
|      155 | Granger         | IND           |             -59 |     3332 |     3391 |       6965 |   1765.10 |              -1.69419 |                       211 |               4367 |               4156 |                 8501 |             2180.90 |                          4.9641 |                        -1.6942 |                                     -6.6583 |
|      156 | B. Outlaw       | ORL           |             -11 |      651 |      662 |       1340 |    355.00 |              -1.64179 |                       -77 |               7133 |               7210 |                13855 |             3626.00 |                         -1.1115 |                        -1.6418 |                                     -0.5303 |
|      157 | Bender          | IND           |              -8 |       41 |       49 |         81 |     20.68 |              -19.7531 |                       160 |               7658 |               7498 |                15385 |             3925.32 |                          2.0799 |                       -19.7531 |                                     -21.833 |
|      158 | J. Nelson       | ORL           |              66 |     3624 |     3558 |       6888 |   1783.98 |               1.91638 |                      -154 |               4160 |               4314 |                 8307 |             2197.02 |                         -3.7077 |                         1.9164 |                                      5.6241 |
|      159 | Harrison        | IND           |             -24 |     1910 |     1934 |       4076 |   1034.02 |              -1.17762 |                       176 |               5789 |               5613 |                11390 |             2911.98 |                          3.0904 |                        -1.1776 |                                      -4.268 |
|      160 | K. Cato         | DET, ORL      |             -52 |      583 |      635 |       1276 |    333.23 |              -8.15047 |                        12 |               7327 |               7315 |                14142 |             3707.55 |                        0.127359 |                       -7.98475 |                                    -8.11211 |
|      161 | Garrity         | ORL           |             -11 |     1827 |     1838 |       3615 |    937.45 |             -0.608575 |                       -77 |               5957 |               6034 |                11580 |             3043.55 |                         -1.3299 |                        -0.6086 |                                      0.7213 |
|      162 | S. Walker       | IND           |             -11 |       28 |       39 |         86 |     21.88 |              -25.5814 |                       163 |               7671 |               7508 |                15380 |             3924.12 |                          2.1196 |                       -25.5814 |                                     -27.701 |
|      163 | R. Evans        | DEN, SEA      |            -204 |     2813 |     3017 |       5491 |   1393.03 |              -7.43034 |                       -26 |               6898 |               6924 |                13191 |             3266.02 |                       -0.447468 |                        -7.4976 |                                    -7.05013 |
|      164 | Kaman           | LAC           |             163 |     5146 |     4983 |      10014 |   2560.30 |               3.25544 |                       -34 |               2824 |               2858 |                 5716 |             1400.23 |                         -1.1896 |                         3.2554 |                                       4.445 |
|      165 | Cassell         | LAC           |             228 |     5527 |     5299 |      10591 |   2653.08 |               4.30554 |                       -99 |               2443 |               2542 |                 5139 |             1307.45 |                         -3.8529 |                         4.3055 |                                      8.1584 |
|      166 | R. Allen        | SEA           |             -43 |     6536 |     6579 |      11912 |   3022.27 |             -0.721961 |                      -206 |               1875 |               2081 |                 3832 |              943.73 |                        -10.7516 |                         -0.722 |                                     10.0296 |
|      167 | Brand           | LAC           |             186 |     6364 |     6178 |      12342 |   3098.55 |                3.0141 |                       -57 |               1606 |               1663 |                 3388 |              861.98 |                         -3.3648 |                         3.0141 |                                      6.3789 |
|      168 | Petro           | SEA           |            -158 |     2629 |     2787 |       5060 |   1282.32 |              -6.24506 |                       -91 |               5782 |               5873 |                10684 |             2683.68 |                         -1.7035 |                        -6.2451 |                                     -4.5416 |
|      169 | Ross            | LAC           |             106 |     3032 |     2926 |       5953 |   1512.48 |               3.56123 |                        23 |               4938 |               4915 |                 9777 |             2448.05 |                          0.4705 |                         3.5612 |                                      3.0907 |
|      170 | R. Lewis        | SEA           |            -207 |     6186 |     6393 |      11414 |   2875.92 |              -3.62712 |                       -42 |               2225 |               2267 |                 4330 |             1090.08 |                           -1.94 |                        -3.6271 |                                     -1.6871 |
|      171 | Mobley          | LAC           |             119 |     6010 |     5891 |      11815 |   2979.23 |               2.01439 |                        10 |               1960 |               1950 |                 3915 |              981.30 |                          0.5109 |                         2.0144 |                                      1.5035 |
|      172 | Collison        | SEA           |              37 |     3124 |     3087 |       5677 |   1448.12 |               1.30351 |                      -286 |               5287 |               5573 |                10067 |             2517.88 |                         -5.6819 |                         1.3035 |                                      6.9854 |
|      173 | Ridnour         | SEA           |            -226 |     5653 |     5879 |      10471 |   2625.08 |              -4.31668 |                       -23 |               2758 |               2781 |                 5273 |             1340.92 |                         -0.8724 |                        -4.3167 |                                     -3.4443 |
|      174 | R. Murray       | CLE, SEA      |             -75 |     4250 |     4325 |       8308 |   2111.75 |              -1.80549 |                         2 |               6085 |               6083 |                11449 |             2909.33 |                       0.0297248 |                       -1.71689 |                                    -1.74662 |
|      175 | Fortson         | SEA           |              50 |      604 |      554 |       1074 |    275.55 |               9.31099 |                      -299 |               7807 |               8106 |                14670 |             3690.45 |                         -4.0763 |                          9.311 |                                     13.3873 |
|      176 | Wilkins         | SEA           |            -164 |     3144 |     3308 |       6116 |   1525.13 |              -5.36298 |                       -85 |               5267 |               5352 |                 9628 |             2440.87 |                         -1.7657 |                         -5.363 |                                     -3.5973 |
|      177 | D. Ewing        | LAC           |             -60 |     1851 |     1911 |       3857 |    970.38 |              -3.11123 |                       189 |               6119 |               5930 |                11873 |             2990.15 |                          3.1837 |                        -3.1112 |                                     -6.2949 |
|      178 | Singleton       | LAC           |             -42 |     1489 |     1531 |       2974 |    755.70 |              -2.82448 |                       171 |               6481 |               6310 |                12756 |             3204.83 |                          2.6811 |                        -2.8245 |                                     -5.5056 |
|      179 | Goldwire        | LAC           |              -2 |       37 |       39 |         86 |     21.88 |              -4.65116 |                       131 |               7933 |               7802 |                15644 |             3938.65 |                          1.6748 |                        -4.6512 |                                      -6.326 |
|      180 | V. Radmanovic   | LAC, SEA      |            -117 |     4113 |     4230 |       7910 |   1961.87 |              -2.95828 |                       -15 |               6131 |               6147 |                11747 |             2973.28 |                       -0.336963 |                       -2.96927 |                                    -2.63231 |
|      181 | Wilcox          | LAC, SEA      |              16 |     3200 |     3184 |       6137 |   1529.82 |              0.521427 |                       -86 |               6578 |               6664 |                12603 |             3183.60 |                        -1.44202 |                       0.573121 |                                     2.01514 |
|      182 | R. Brunson      | HOU, SEA      |             -36 |      435 |      471 |        942 |    246.92 |              -7.64331 |                      -126 |               7173 |               7299 |                14549 |             3774.00 |                        -1.71387 |                       -7.66783 |                                    -5.95396 |
|      183 | Rebraca         | LAC           |            -122 |      757 |      879 |       1668 |    412.42 |              -14.6283 |                       251 |               7213 |               6962 |                14062 |             3548.12 |                          3.5699 |                       -14.6283 |                                    -18.1982 |
|      185 | S. Parker       | LAL           |             208 |     5862 |     5654 |      11031 |   2773.57 |               3.77119 |                        -3 |               2292 |               2295 |                 4625 |             1197.43 |                         -0.1297 |                         3.7712 |                                      3.9009 |
|      186 | K. Bryant       | LAL           |             320 |     6990 |     6670 |      12994 |   3277.25 |               4.92535 |                      -115 |               1164 |               1279 |                 2662 |              693.75 |                         -8.6401 |                         4.9254 |                                     13.5655 |
|      187 | Odom            | LAL           |             237 |     6675 |     6438 |      12729 |   3220.90 |               3.72378 |                       -32 |               1479 |               1511 |                 2927 |              750.10 |                         -2.1865 |                         3.7238 |                                      5.9103 |
|      188 | Mihm            | LAL           |              42 |     3217 |     3175 |       6090 |   1541.65 |               1.37931 |                       163 |               4937 |               4774 |                 9566 |             2429.35 |                          3.4079 |                         1.3793 |                                     -2.0286 |
|      189 | K. Brown        | LAL           |              79 |     3966 |     3887 |       7691 |   1978.40 |               2.05435 |                       126 |               4188 |               4062 |                 7965 |             1992.60 |                          3.1638 |                         2.0543 |                                     -1.1095 |
|      190 | George          | LAL           |              92 |     3084 |     2992 |       6027 |   1542.18 |               3.05293 |                       113 |               5070 |               4957 |                 9629 |             2428.82 |                          2.3471 |                         3.0529 |                                      0.7058 |
|      191 | Cook            | LAL           |             122 |     3210 |     3088 |       6032 |   1535.23 |               4.04509 |                        83 |               4944 |               4861 |                 9624 |             2435.77 |                          1.7249 |                         4.0451 |                                      2.3202 |
|      192 | McKie           | LAL           |             -20 |      216 |      236 |        472 |    121.48 |              -8.47458 |                       225 |               7938 |               7713 |                15184 |             3849.52 |                          2.9636 |                        -8.4746 |                                    -11.4382 |
|      193 | Vujacic         | LAL           |              50 |     2844 |     2794 |       5654 |   1448.38 |               1.76866 |                       155 |               5310 |               5155 |                10002 |             2522.62 |                          3.0994 |                         1.7687 |                                     -1.3307 |
|      194 | A. Bynum        | LAL           |             -48 |      631 |      679 |       1341 |    338.30 |              -7.15884 |                       253 |               7523 |               7270 |                14315 |             3632.70 |                          3.5348 |                        -7.1588 |                                    -10.6936 |
|      195 | Profit          | LAL           |             -40 |      495 |      535 |       1114 |    278.68 |              -7.18133 |                       245 |               7659 |               7414 |                14542 |             3692.32 |                          3.3696 |                        -7.1813 |                                    -10.5509 |
|      196 | J. Williams     | MIA           |             211 |     3955 |     3744 |       7412 |   1873.70 |               5.69347 |                       106 |               4236 |               4130 |                 8232 |             2077.30 |                          2.5753 |                         5.6935 |                                      3.1182 |
|      197 | Gasol           | MEM           |             302 |     6048 |     5746 |      11721 |   3135.33 |               5.15314 |                         1 |               1510 |               1509 |                 3175 |              835.67 |                           0.063 |                         5.1531 |                                      5.0901 |
|      198 | Battier         | MEM           |             354 |     5448 |     5094 |      10621 |   2839.42 |               6.66604 |                       -51 |               2110 |               2161 |                 4275 |             1131.58 |                          -2.386 |                          6.666 |                                       9.052 |
|      199 | L. Wright       | MEM           |             138 |     3095 |     2957 |       6163 |   1688.90 |               4.47834 |                       165 |               4463 |               4298 |                 8733 |             2282.10 |                          3.7788 |                         4.4783 |                                      0.6995 |
|      200 | A.Walker        | MIA           |             137 |     4522 |     4385 |       8745 |   2198.58 |               3.13322 |                       180 |               3669 |               3489 |                 6899 |             1752.42 |                          5.2181 |                         3.1332 |                                     -2.0849 |
|      201 | Haslem          | MIA           |             268 |     5236 |     4968 |       9817 |   2490.65 |               5.45992 |                        49 |               2955 |               2906 |                 5827 |             1460.35 |                          1.6818 |                         5.4599 |                                      3.7781 |
|      202 | E. Jones        | MEM           |             321 |     4764 |     4443 |       9065 |   2436.73 |               7.08218 |                       -18 |               2794 |               2812 |                 5831 |             1534.27 |                         -0.6174 |                         7.0822 |                                      7.6996 |
|      203 | S. O'Neal       | MIA           |             268 |     3910 |     3642 |       7092 |   1806.12 |               7.55781 |                        49 |               4281 |               4232 |                 8552 |             2144.88 |                          1.1459 |                         7.5578 |                                      6.4119 |
|      204 | Wade            | MIA           |             483 |     6238 |     5755 |      11483 |   2892.65 |               8.41244 |                      -166 |               1953 |               2119 |                 4161 |             1058.35 |                         -7.9789 |                         8.4124 |                                     16.3913 |
|      205 | Stoudamire      | MEM           |              82 |     1655 |     1573 |       3213 |    861.80 |               5.10426 |                       221 |               5903 |               5682 |                11683 |             3109.20 |                          3.7833 |                         5.1043 |                                       1.321 |
|      206 | Mourning        | MIA           |             237 |     2714 |     2477 |       5152 |   1301.90 |               9.20031 |                        80 |               5477 |               5397 |                10492 |             2649.10 |                           1.525 |                         9.2003 |                                      7.6753 |
|      207 | Payton          | MIA           |             126 |     4674 |     4548 |       9148 |   2304.80 |                2.7547 |                       191 |               3517 |               3326 |                 6496 |             1646.20 |                          5.8805 |                         2.7547 |                                     -3.1258 |
|      208 | Tsakalidis      | MEM           |             126 |     1452 |     1326 |       2714 |    732.40 |               9.28519 |                       177 |               6106 |               5929 |                12182 |             3238.60 |                          2.9059 |                         9.2852 |                                      6.3793 |
|      209 | M. Miller       | MEM           |              76 |     4312 |     4236 |       8613 |   2267.60 |               1.76477 |                       227 |               3246 |               3019 |                 6283 |             1703.40 |                          7.2258 |                         1.7648 |                                      -5.461 |
|      210 | B. Jackson      | MEM           |             180 |     3394 |     3214 |       6711 |   1775.47 |               5.36433 |                       123 |               4164 |               4041 |                 8185 |             2195.53 |                          3.0055 |                         5.3643 |                                      2.3588 |
|      211 | Kapono          | MIA           |             -78 |     1274 |     1352 |       2704 |    664.95 |              -5.76923 |                       395 |               6917 |               6522 |                12940 |             3286.05 |                          6.1051 |                        -5.7692 |                                    -11.8743 |
|      212 | D. Jones        | MEM           |            -123 |     1701 |     1824 |       3684 |    966.83 |              -6.67752 |                       426 |               5857 |               5431 |                11212 |             3004.17 |                           7.599 |                        -6.6775 |                                    -14.2765 |
|      213 | Roberts         | MEM           |               2 |      335 |      333 |        697 |    180.68 |              0.573888 |                       301 |               7223 |               6922 |                14199 |             3790.32 |                          4.2397 |                         0.5739 |                                     -3.6658 |
|      214 | D. Wright       | MIA           |             -55 |      227 |      282 |        539 |    132.37 |              -20.4082 |                       372 |               7964 |               7592 |                15105 |             3818.63 |                          4.9255 |                       -20.4082 |                                    -25.3337 |
|      215 | Barron          | MIA           |             -33 |       68 |      101 |        179 |     44.87 |              -36.8715 |                       350 |               8123 |               7773 |                15465 |             3906.13 |                          4.5263 |                       -36.8715 |                                    -41.3978 |
|      216 | Simien          | MIA           |             -37 |      756 |      793 |       1652 |    414.22 |              -4.47942 |                       354 |               7435 |               7081 |                13992 |             3536.78 |                            5.06 |                        -4.4794 |                                     -9.5394 |
|      217 | Burks           | MEM           |             -28 |      995 |     1023 |       2152 |    569.98 |              -2.60223 |                       331 |               6563 |               6232 |                12744 |             3401.02 |                          5.1946 |                        -2.6022 |                                     -7.7968 |
|      218 | Warrick         | MEM           |             -75 |     1336 |     1411 |       2807 |    723.93 |              -5.34378 |                       378 |               6222 |               5844 |                12089 |             3247.07 |                          6.2536 |                        -5.3438 |                                    -11.5974 |
|      219 | Walsh           | MIA           |             -13 |        2 |       15 |         18 |      3.38 |              -144.444 |                       330 |               8189 |               7859 |                15626 |             3947.62 |                          4.2237 |                       -144.444 |                                    -148.668 |
|      220 | Krstic          | NJN           |             274 |     4968 |     4694 |       9537 |   2480.67 |               5.74604 |                      -161 |               2723 |               2884 |                 5854 |             1479.58 |                         -5.5005 |                          5.746 |                                     11.2465 |
|      221 | R. Jefferson    | NJN           |             246 |     6118 |     5872 |      11937 |   3071.17 |               4.12164 |                      -133 |               1573 |               1706 |                 3454 |              889.08 |                         -7.7012 |                         4.1216 |                                     11.8228 |
|      222 | Kidd            | NJN           |             270 |     6046 |     5776 |      11664 |   2987.65 |               4.62963 |                      -157 |               1645 |               1802 |                 3727 |              972.60 |                          -8.425 |                         4.6296 |                                     13.0546 |
|      223 | J. Collins      | NJN           |             148 |     3663 |     3515 |       7266 |   1901.13 |               4.07377 |                       -35 |               4028 |               4063 |                 8125 |             2059.12 |                         -0.8615 |                         4.0738 |                                      4.9353 |
|      224 | V. Carter       | NJN           |             331 |     5823 |     5492 |      11307 |   2911.53 |               5.85478 |                      -218 |               1868 |               2086 |                 4084 |             1048.72 |                        -10.6758 |                         5.8548 |                                     16.5306 |
|      225 | L. Murray       | NJN           |             -44 |     1061 |     1105 |       2235 |    575.32 |              -3.93736 |                       157 |               6630 |               6473 |                13156 |             3384.93 |                          2.3867 |                        -3.9374 |                                     -6.3241 |
|      226 | McInnis         | NJN           |            -176 |      868 |     1044 |       1883 |    486.00 |              -18.6936 |                       289 |               6823 |               6534 |                13508 |             3474.25 |                          4.2789 |                       -18.6936 |                                    -22.9725 |
|      228 | C. Robinson     | NJN           |              18 |     3617 |     3599 |       7380 |   1855.47 |              0.487805 |                        95 |               4074 |               3979 |                 8011 |             2104.78 |                          2.3717 |                         0.4878 |                                     -1.8839 |
|      229 | M. Jackson      | NJN, NOK      |            -140 |     1961 |     2101 |       3932 |   1027.12 |              -7.12106 |                       -12 |               6637 |               6649 |                13368 |             3434.52 |                       -0.224272 |                       -7.14305 |                                    -6.91878 |
|      230 | Planinic        | NJN           |             -67 |     1017 |     1084 |       2275 |    587.50 |              -5.89011 |                       180 |               6674 |               6494 |                13116 |             3372.75 |                          2.7447 |                        -5.8901 |                                     -8.6348 |
|      231 | Vaughn          | NJN           |            -184 |     2193 |     2377 |       4845 |   1226.20 |              -7.59546 |                       297 |               5498 |               5201 |                10546 |             2734.05 |                          5.6325 |                        -7.5955 |                                     -13.228 |
|      232 | Padgett         | NJN           |            -107 |     1282 |     1389 |       2762 |    717.32 |              -7.74801 |                       220 |               6409 |               6189 |                12629 |             3242.93 |                           3.484 |                         -7.748 |                                     -11.232 |
|      233 | J. Davis        | HOU, MIL, PHX |             -16 |       23 |       39 |         73 |     16.87 |              -43.8356 |                        94 |               8276 |               8183 |                15931 |             3970.67 |                          1.1082 |                       -44.0791 |                                    -45.1889 |
|      234 | Gaines          | MIL           |             -24 |       95 |      119 |        203 |     53.80 |              -23.6453 |                       -61 |               7925 |               7986 |                15541 |             3921.68 |                          -0.785 |                       -23.6453 |                                    -22.8603 |
|      235 | Curry           | NYK           |            -383 |     3578 |     3961 |       7194 |   1866.18 |              -10.6478 |                      -142 |               4264 |               4406 |                 8528 |             2119.82 |                         -3.3302 |                       -10.6478 |                                     -7.3176 |
|      236 | M. Blount       | BOS, MIN      |            -169 |     4427 |     4596 |       8824 |   2239.83 |              -3.83046 |                       -54 |               5557 |               5611 |                11147 |             2854.70 |                       -0.951981 |                       -3.87316 |                                    -2.92118 |
|      237 | Q. Richardson   | NYK           |            -276 |     2739 |     3015 |       5620 |   1439.27 |              -9.82206 |                      -249 |               5103 |               5352 |                10102 |             2546.73 |                         -4.9297 |                        -9.8221 |                                     -4.8924 |
|      238 | LaFrentz        | BOS           |             -24 |     4212 |     4236 |       8099 |   2044.80 |             -0.592666 |                      -102 |               3821 |               3923 |                 7765 |             1936.20 |                         -2.6272 |                        -0.5927 |                                      2.0345 |
|      239 | D. West         | BOS           |              55 |     5081 |     5026 |       9665 |   2417.87 |               1.13813 |                      -181 |               2952 |               3133 |                 6199 |             1563.13 |                         -5.8397 |                         1.1381 |                                      6.9778 |
|      240 | Pierce          | BOS           |             -59 |     6458 |     6517 |      12380 |   3084.88 |              -0.95315 |                       -67 |               1575 |               1642 |                 3484 |              896.12 |                         -3.8462 |                        -0.9532 |                                       2.893 |
|      241 | Barnes          | NYK, PHL      |              -4 |     1250 |     1254 |       2568 |    630.70 |             -0.311526 |                      -237 |               7136 |               7373 |                14052 |             3509.40 |                        -3.32728 |                      -0.293984 |                                     3.03329 |
|      242 | A. Davis        | NYK, TOR      |            -192 |     1788 |     1980 |       3629 |    940.18 |              -10.5814 |                      -292 |               6748 |               7040 |                13238 |             3352.13 |                        -4.43282 |                       -10.2911 |                                    -5.85827 |
|      243 | R. Davis        | BOS, MIN      |             -69 |     6475 |     6544 |      12759 |   3206.83 |              -1.08159 |                      -108 |               4530 |               4638 |                 9162 |             2360.17 |                        -2.38417 |                       -1.09389 |                                     1.29028 |
|      244 | Marbury         | NYK           |            -263 |     4420 |     4683 |       8729 |   2199.03 |              -6.02589 |                      -262 |               3422 |               3684 |                 6993 |             1786.97 |                         -7.4932 |                        -6.0259 |                                      1.4673 |
|      245 | T. Ariza        | NYK, ORL      |             -11 |     1975 |     1986 |       3973 |    999.17 |             -0.553738 |                      -384 |               6659 |               7042 |                13214 |             3396.90 |                        -5.92755 |                      -0.501552 |                                     5.42599 |
|      246 | Gomes           | BOS           |               2 |     2822 |     2820 |       5439 |   1384.07 |             0.0735428 |                      -128 |               5211 |               5339 |                10425 |             2596.93 |                         -2.4556 |                         0.0735 |                                      2.5291 |
|      247 | A. Jefferson    | BOS           |            -113 |     2001 |     2114 |       4148 |   1062.57 |              -5.44841 |                       -13 |               6032 |               6045 |                11716 |             2918.43 |                         -0.2219 |                        -5.4484 |                                     -5.2265 |
|      248 | M. Taylor       | NYK           |            -142 |     2366 |     2508 |       4764 |   1209.58 |              -5.96138 |                      -383 |               5476 |               5859 |                10958 |             2776.42 |                         -6.9903 |                        -5.9614 |                                      1.0289 |
|      249 | Crawford        | NYK           |            -308 |     5072 |     5380 |      10117 |   2555.27 |              -6.08876 |                      -217 |               2770 |               2987 |                 5605 |             1430.73 |                         -7.7431 |                        -6.0888 |                                      1.6543 |
|      250 | J. James        | NYK           |            -137 |      720 |      857 |       1591 |    407.62 |              -17.2219 |                      -388 |               7122 |               7510 |                14131 |             3578.38 |                         -5.4915 |                       -17.2219 |                                    -11.7304 |
