PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
324	Butler, Caron	WAS	2510.2167	4801	4783	5131	5487	106.8736	114.7188	-7.8452	720	702	1592	1693	0.2984	0.6940	1334.7833	2533	2541	2563	2788	101.1844	109.7206	-8.5362	394	353	870	919	0.3001	0.7114	0.6910	-0.0017	-0.0174
326	Peterson, Morris	NOH	479.5667	878	870	938	927	106.8337	106.5517	0.2820	110	123	310	324	0.2535	0.7159	3327.4333	6108	6122	6667	6539	109.1519	106.8115	2.3404	825	865	2198	2178	0.2747	0.7176	-2.0584	-0.0212	-0.0017
327	Villanueva, Charlie	MIL	2095.0333	4109	4103	4427	4499	107.7391	109.6515	-1.9124	589	560	1336	1440	0.2903	0.7046	1860.9667	3574	3577	3715	3732	103.9452	104.3332	-0.3881	574	478	1196	1276	0.3103	0.7145	-1.5243	-0.0200	-0.0099
328	Hayes, Jarvis	NJN	1831.6833	3420	3422	3674	3672	107.4269	107.3057	0.1212	472	514	1224	1242	0.2754	0.7043	2134.3167	4026	4028	4370	4572	108.5445	113.5055	-4.9610	579	553	1394	1479	0.2813	0.7160	5.0822	-0.0059	-0.0117
329	Ruffin, Michael	POR	35.2667	64	70	67	77	104.6875	110.0000	-5.3125	15	14	21	18	0.4545	0.6000	3882.7333	7036	7042	7980	7527	113.4167	106.8872	6.5295	1235	946	2477	2349	0.3446	0.7236	-11.8420	0.1099	-0.1236
330	Bonner, Matt	SAS	1888.0500	3472	3425	3898	3546	112.2696	103.5328	8.7367	371	462	1343	1289	0.2235	0.7440	1991.9500	3671	3694	3866	3896	105.3119	105.4683	-0.1564	492	455	1383	1373	0.2638	0.7524	8.8931	-0.0403	-0.0084
331	Calderon, Jose	TOR	2295.1000	4432	4414	4804	4909	108.3935	111.2143	-2.8208	547	631	1535	1610	0.2536	0.7087	1617.9000	3108	3140	3224	3355	103.7323	106.8471	-3.1148	421	422	1143	1090	0.2786	0.7304	0.2940	-0.0250	-0.0217
332	Atkins, Chucky	DEN	115.4333	230	237	249	247	108.2609	104.2194	4.0415	32	46	84	68	0.3200	0.6462	3782.5667	7457	7453	8216	7949	110.1784	106.6550	3.5233	1062	1152	2614	2478	0.3000	0.6941	0.5182	0.0200	-0.0479
332	Atkins, Chucky	OKC	296.8500	580	583	561	625	96.7241	107.2041	-10.4800	80	96	195	213	0.2730	0.6701	3664.1500	7205	7181	7391	7827	102.5815	108.9960	-6.4144	1106	966	2509	2503	0.3065	0.7220	-4.0656	-0.0335	-0.0519
337	Johnson, Anthony	ORL	1480.9667	2794	2805	2979	2864	106.6213	102.1034	4.5179	401	380	1083	1034	0.2794	0.7403	2465.0333	4780	4800	5307	4873	111.0251	101.5208	9.5043	613	712	1834	1737	0.2609	0.7203	-4.9864	0.0185	0.0200
344	Udrih, Beno	SAC	2270.1000	4482	4494	4777	5138	106.5819	114.3302	-7.7483	583	705	1455	1576	0.2700	0.6736	1710.9000	3368	3348	3471	3828	103.0582	114.3369	-11.2787	480	496	1092	1195	0.2866	0.6877	3.5304	-0.0166	-0.0141
354	Outlaw, Travis	POR	2212.9167	4061	4054	4523	4354	111.3765	107.4001	3.9764	696	573	1415	1360	0.3385	0.7118	1705.0833	3039	3058	3524	3250	115.9592	106.2786	9.6806	554	387	1083	1007	0.3549	0.7367	-5.7042	-0.0164	-0.0249
355	Blake, Steve	POR	2167.8667	3910	3905	4564	4167	116.7263	106.7093	10.0170	694	517	1369	1332	0.3425	0.7259	1750.1333	3190	3207	3483	3437	109.1850	107.1718	2.0131	556	443	1129	1035	0.3495	0.7182	8.0039	-0.0070	0.0077
356	Webster, Martell	POR	5.2500	12	12	12	18	100.0000	150.0000	-50.0000	0	0	3	3	0.0000	1.0000	3912.7500	7088	7100	8035	7586	113.3606	106.8451	6.5155	1250	960	2495	2364	0.3459	0.7221	-56.5155	-0.3459	0.2779
357	Watson, Earl	OKC	1776.4667	3499	3484	3587	3844	102.5150	110.3330	-7.8179	529	447	1208	1206	0.3049	0.7299	2184.5333	4286	4280	4365	4608	101.8432	107.6636	-5.8203	657	615	1496	1510	0.3032	0.7087	-1.9976	0.0017	0.0212
362	Frye, Channing	POR	738.7333	1329	1343	1381	1498	103.9127	111.5413	-7.6286	239	197	454	464	0.3400	0.6974	3179.2667	5771	5769	6666	6106	115.5086	105.8416	9.6670	1011	763	2044	1903	0.3469	0.7282	-17.2956	-0.0069	-0.0308
366	Bogans, Keith	MIL	484.9000	974	965	1065	1078	109.3429	111.7098	-2.3669	130	117	297	355	0.2680	0.7174	3471.1000	6709	6715	7077	7153	105.4852	106.5227	-1.0375	1033	921	2235	2361	0.3044	0.7082	-1.3294	-0.0364	0.0092
366	Bogans, Keith	ORL	787.0667	1503	1523	1638	1540	108.9820	101.1162	7.8658	218	235	597	556	0.2817	0.7175	3158.9333	6071	6082	6648	6197	109.5042	101.8908	7.6134	796	857	2320	2215	0.2644	0.7302	0.2524	0.0173	-0.0127
372	Head, Luther	HOU	245.4333	471	467	482	552	102.3355	118.2013	-15.8658	64	65	144	148	0.3019	0.6890	3523.5667	6657	6648	7203	6834	108.2019	102.7978	5.4041	981	956	2541	2316	0.2975	0.7266	-21.2699	0.0044	-0.0376
372	Head, Luther	MIA	175.4833	316	320	329	346	104.1139	108.1250	-4.0111	44	58	102	132	0.2500	0.6375	3815.5167	7173	7164	7732	7694	107.7931	107.3981	0.3950	978	1048	2481	2624	0.2715	0.7030	-4.4061	-0.0215	-0.0655
373	Booth, Calvin	MIN	0.6667	2	1	2	0	100.0000	0.0000	100.0000	1	0	0	0	1.0000	NULL	3960.3333	7592	7586	8017	8422	105.5980	111.0203	-5.4223	1212	979	2649	2720	0.3082	0.7302	105.4223	0.6918	NULL
373	Booth, Calvin	SAC	54.7833	111	109	111	135	100.0000	123.8532	-23.8532	13	23	37	43	0.2321	0.6167	3926.2167	7739	7733	8137	8831	105.1428	114.1989	-9.0561	1050	1178	2510	2728	0.2779	0.6806	-14.7971	-0.0458	-0.0639
377	Lee, David	NYK	2723.6500	5520	5521	5996	6162	108.6232	111.6102	-2.9870	753	793	1886	2050	0.2686	0.7040	1093.3500	2197	2195	2321	2333	105.6441	106.2870	-0.6430	320	306	749	833	0.2775	0.7100	-2.3440	-0.0089	-0.0060
383	Smith, Joe	CLE	410.8833	736	736	803	775	109.1033	105.2989	3.8043	119	105	285	277	0.3005	0.7308	3545.1167	6604	6607	7420	6716	112.3561	101.6498	10.7064	955	974	2467	2275	0.2957	0.7169	-6.9021	0.0048	0.0139
383	Smith, Joe	OKC	690.8667	1347	1340	1358	1416	100.8166	105.6716	-4.8550	206	193	493	503	0.2906	0.7187	3270.1333	6438	6424	6594	7036	102.4231	109.5268	-7.1037	980	869	2211	2213	0.3069	0.7179	2.2487	-0.0163	0.0008
390	Maggette, Corey	GSW	1494.1167	3097	3094	3375	3539	108.9764	114.3827	-5.4062	408	488	980	1046	0.2806	0.6676	2284.8833	4701	4699	5094	5235	108.3599	111.4067	-3.0468	665	817	1564	1697	0.2815	0.6569	-2.3594	-0.0009	0.0107
401	Posey, James	NOH	2058.2833	3770	3765	4069	4014	107.9310	106.6135	1.3175	523	532	1305	1366	0.2769	0.7104	1748.7167	3216	3227	3536	3452	109.9502	106.9724	2.9778	412	456	1203	1136	0.2661	0.7251	-1.6603	0.0108	-0.0147
403	Voskuhl, Jake	TOR	239.7667	460	470	498	499	108.2609	106.1702	2.0907	70	69	173	150	0.3182	0.7149	3673.2333	7080	7084	7530	7765	106.3559	109.6132	-3.2573	898	984	2505	2550	0.2604	0.7180	5.3480	0.0578	-0.0031
408	Johnson, Linton	CHA	12.9333	24	23	25	30	104.1667	130.4348	-26.2681	2	5	4	4	0.3333	0.4444	3925.0667	7240	7243	7558	7667	104.3923	105.8539	-1.4617	1101	1049	2501	2475	0.3079	0.7045	-24.8064	0.0254	-0.2601
408	Johnson, Linton	CHI	42.2833	80	83	70	84	87.5000	101.2048	-13.7048	15	10	29	34	0.3061	0.7436	3895.7167	7577	7577	8200	8191	108.2223	108.1035	0.1188	1163	1194	2605	2602	0.3089	0.6857	-13.8236	-0.0028	0.0579
410	Marks, Sean	NOH	822.5667	1504	1512	1568	1613	104.2553	106.6799	-2.4246	208	207	539	571	0.2670	0.7225	2984.4333	5482	5480	6037	5853	110.1240	106.8066	3.3175	727	781	1969	1931	0.2735	0.7160	-5.7421	-0.0065	0.0065
411	Moore, Mikki	BOS	455.8167	836	847	914	905	109.3301	106.8477	2.4824	110	141	307	299	0.2689	0.6853	3280.1833	6201	6204	6821	6280	109.9984	101.2250	8.7734	870	843	2291	1994	0.3038	0.7310	-6.2910	-0.0349	-0.0457
411	Moore, Mikki	SAC	745.9167	1446	1450	1491	1618	103.1120	111.5862	-8.4742	198	220	490	516	0.2773	0.6901	3235.0833	6404	6392	6757	7348	105.5122	114.9562	-9.4440	865	981	2057	2255	0.2772	0.6771	0.9698	0.0001	0.0130
413	Blatche, Andray	WAS	1659.6000	3134	3134	3270	3447	104.3395	109.9872	-5.6477	472	431	1075	1114	0.2976	0.7138	2185.4000	4200	4190	4424	4828	105.3333	115.2267	-9.8934	642	624	1387	1498	0.3000	0.6897	4.2457	-0.0024	0.0241
417	Ellis, Monta	GSW	833.5000	1779	1762	1950	2027	109.6121	115.0397	-5.4276	206	266	571	629	0.2467	0.6822	2945.5000	6019	6031	6519	6747	108.3070	111.8720	-3.5650	867	1039	1973	2114	0.2908	0.6550	-1.8626	-0.0441	0.0272
418	Gill, Eddie	MIL	43.1333	91	87	87	103	95.6044	118.3908	-22.7864	15	8	22	39	0.2778	0.7333	3912.8667	7592	7593	8055	8128	106.0985	107.0460	-0.9474	1148	1030	2510	2677	0.3001	0.7090	-21.8390	-0.0223	0.0243
419	Dooling, Keyon	NJN	2073.4000	3848	3851	4100	4328	106.5489	112.3864	-5.8375	528	552	1313	1413	0.2720	0.7040	1892.6000	3598	3599	3944	3916	109.6165	108.8080	0.8085	523	515	1305	1308	0.2856	0.7170	-6.6460	-0.0136	-0.0130
426	Miles, C.J.	UTA	1569.1000	3072	3078	3403	3402	110.7747	110.5263	0.2484	441	440	1010	1031	0.2996	0.6966	2310.9000	4502	4482	4860	4670	107.9520	104.1946	3.7575	665	633	1539	1468	0.3118	0.7086	-3.5091	-0.0122	-0.0120
430	Powell, Josh	LAL	668.2667	1331	1347	1349	1479	101.3524	109.7996	-8.4472	199	201	453	458	0.3029	0.6927	3095.7333	6098	6079	7009	6267	114.9393	103.0926	11.8467	937	911	2224	2048	0.3139	0.7094	-20.2939	-0.0110	-0.0167
433	Randolph, Shavlik	POR	37.0333	72	73	61	96	84.7222	131.5068	-46.7846	16	7	19	24	0.4000	0.7308	3880.9667	7028	7039	7986	7508	113.6312	106.6629	6.9683	1234	953	2479	2343	0.3450	0.7223	-53.7529	0.0550	0.0085
439	Mbenga, DJ	LAL	172.6833	345	345	346	348	100.2899	100.8696	-0.5797	43	55	129	129	0.2500	0.7011	3591.3167	7084	7081	8012	7398	113.0999	104.4768	8.6232	1093	1057	2548	2377	0.3150	0.7068	-9.2029	-0.0650	-0.0057
444	Wright, Antoine	DAL	1534.8000	2905	2930	3290	3244	113.2530	110.7167	2.5363	426	404	1030	1021	0.2944	0.7183	2330.2000	4490	4477	4854	4739	108.1069	105.8521	2.2548	607	633	1656	1580	0.2775	0.7235	0.2815	0.0169	-0.0052
453	Diogu, Ike	POR	73.2167	135	146	123	174	91.1111	119.1781	-28.0670	28	23	41	45	0.3836	0.6406	3844.7833	6965	6966	7924	7430	113.7688	106.6609	7.1079	1222	937	2457	2322	0.3448	0.7239	-35.1749	0.0388	-0.0833
453	Diogu, Ike	SAC	142.1000	263	266	270	312	102.6616	117.2932	-14.6316	44	39	90	101	0.3034	0.6977	3838.9000	7587	7576	7978	8654	105.1536	114.2291	-9.0756	1019	1162	2457	2670	0.2762	0.6789	-5.5560	0.0272	0.0188
454	Wafer, Von	HOU	1201.2167	2305	2309	2521	2424	109.3709	104.9805	4.3904	327	336	841	743	0.3056	0.7145	2567.7833	4823	4806	5164	4962	107.0703	103.2459	3.8243	718	685	1844	1721	0.2944	0.7291	0.5661	0.0112	-0.0146
457	Roberson, Anthony	CHI	22.5333	41	42	36	34	87.8049	80.9524	6.8525	6	7	19	20	0.2308	0.7308	3915.4667	7616	7618	8234	8241	108.1145	108.1780	-0.0635	1172	1197	2615	2616	0.3094	0.6860	6.9160	-0.0786	0.0448
457	Roberson, Anthony	NYK	253.2333	514	510	516	575	100.3891	112.7451	-12.3560	67	75	164	208	0.2436	0.6862	3563.7667	7203	7206	7801	7920	108.3021	109.9084	-1.6063	1006	1024	2471	2675	0.2733	0.7070	-10.7497	-0.0297	-0.0208
458	Dalembert, Samuel	PHI	2036.4333	3804	3810	4046	3998	106.3617	104.9344	1.4273	649	528	1336	1272	0.3378	0.7167	1914.5667	3659	3636	3941	3983	107.7070	109.5435	-1.8364	612	610	1177	1240	0.3305	0.6586	3.2637	0.0073	0.0581
459	Walton, Luke	LAL	1067.5167	2111	2105	2366	2168	112.0796	102.9929	9.0867	322	305	793	706	0.3132	0.7222	2696.4833	5318	5321	5992	5578	112.6739	104.8299	7.8440	814	807	1884	1800	0.3114	0.7001	1.2427	0.0018	0.0221
468	Foster, Jeff	IND	1827.9500	3642	3643	3964	3868	108.8413	106.1762	2.6651	551	477	1322	1282	0.3006	0.7349	2138.0500	4337	4354	4653	4840	107.2861	111.1621	-3.8760	563	634	1507	1577	0.2631	0.7039	6.5411	0.0375	0.0310
470	Diener, Travis	IND	719.0667	1460	1442	1590	1592	108.9041	110.4022	-1.4981	160	227	500	519	0.2356	0.6878	3246.9333	6519	6555	7027	7116	107.7926	108.5584	-0.7657	954	884	2329	2340	0.2896	0.7249	-0.7324	-0.0540	-0.0371
472	Swift, Robert	OKC	342.6000	672	672	696	745	103.5714	110.8631	-7.2917	97	103	236	236	0.2913	0.6962	3618.4000	7113	7092	7256	7707	102.0104	108.6717	-6.6613	1089	959	2468	2480	0.3051	0.7202	-0.6304	-0.0138	-0.0240
477	Graham, Stephen	IND	683.9833	1389	1391	1461	1469	105.1836	105.6075	-0.4239	184	210	487	520	0.2614	0.6987	3282.0167	6590	6606	7156	7239	108.5888	109.5822	-0.9934	930	901	2342	2339	0.2845	0.7222	0.5695	-0.0231	-0.0235
483	Livingston, Shaun	MIA	41.2833	76	78	64	85	84.2105	108.9744	-24.7638	3	18	25	40	0.0698	0.5814	3949.7167	7413	7406	7997	7955	107.8781	107.4129	0.4651	1019	1088	2558	2716	0.2728	0.7016	-25.2289	-0.2030	-0.1202
483	Livingston, Shaun	OKC	190.0167	369	373	387	421	104.8780	112.8686	-7.9906	45	46	134	132	0.2542	0.7444	3770.9833	7416	7391	7565	8031	102.0092	108.6592	-6.6500	1141	1016	2570	2584	0.3063	0.7167	-1.3406	-0.0521	0.0277
484	Cardinal, Brian	MIN	908.7167	1728	1722	1884	1876	109.0278	108.9431	0.0847	262	210	609	589	0.3079	0.7436	3052.2833	5866	5865	6135	6546	104.5857	111.6113	-7.0255	951	769	2040	2131	0.3086	0.7262	7.1102	-0.0007	0.0174
486	Hill, Grant	PHX	2444.8000	4927	4939	5643	5459	114.5322	110.5284	4.0037	588	757	1695	1538	0.2766	0.6913	1506.2000	3000	2989	3331	3357	111.0333	112.3118	-1.2785	469	454	1017	973	0.3252	0.6914	5.2822	-0.0486	-0.0001
488	Banks, Marcus	MIA	165.5167	308	310	279	346	90.5844	111.6129	-21.0285	40	60	96	124	0.2439	0.6154	3825.4833	7181	7174	7782	7694	108.3693	107.2484	1.1209	982	1046	2487	2632	0.2717	0.7039	-22.1494	-0.0278	-0.0885
488	Banks, Marcus	TOR	40.2500	74	79	69	91	93.2432	115.1899	-21.9466	17	11	21	36	0.3208	0.6563	3872.7500	7466	7475	7959	8173	106.6033	109.3378	-2.7345	951	1042	2657	2664	0.2631	0.7183	-19.2121	0.0577	-0.0620
492	Stackhouse, Jerry	DAL	144.4833	288	287	256	311	88.8889	108.3624	-19.4735	43	37	107	115	0.2722	0.7431	3720.5167	7107	7120	7888	7672	110.9892	107.7528	3.2364	990	1000	2579	2486	0.2848	0.7206	-22.7099	-0.0126	0.0225
501	Allen, Tony	BOS	787.9500	1512	1520	1574	1494	104.1005	98.2895	5.8111	230	222	534	515	0.3087	0.7063	2948.0500	5525	5531	6161	5691	111.5113	102.8928	8.6185	750	762	2064	1778	0.2967	0.7304	-2.8074	0.0120	-0.0241
505	Varejao, Anderson	CLE	2305.9667	4257	4285	4807	4365	112.9199	101.8670	11.0529	630	624	1585	1502	0.2955	0.7175	1650.0333	3083	3058	3416	3126	110.8012	102.2237	8.5775	444	455	1167	1050	0.2972	0.7195	2.4754	-0.0017	-0.0020
508	Hayes, Chuck	HOU	785.9000	1467	1483	1469	1549	100.1363	104.4504	-4.3141	216	191	537	551	0.2816	0.7376	2983.1000	5661	5632	6216	5837	109.8039	103.6399	6.1640	829	830	2148	1913	0.3023	0.7213	-10.4781	-0.0207	0.0163
510	Johnson, Amir	DET	905.7167	1625	1642	1728	1650	106.3385	100.4872	5.8513	277	236	620	593	0.3184	0.7243	3027.2833	5520	5512	5921	6031	107.2645	109.4158	-2.1513	856	769	2005	2004	0.2993	0.7228	8.0026	0.0191	0.0015
514	Green, Gerald	DAL	375.3833	739	735	729	791	98.6468	107.6190	-8.9722	108	95	264	275	0.2820	0.7354	3489.6167	6656	6672	7415	7192	111.4032	107.7938	3.6095	925	942	2422	2326	0.2845	0.7200	-12.5817	-0.0025	0.0154
515	Hunter, Lindsey	CHI	254.3333	476	480	467	514	98.1092	107.0833	-8.9741	82	74	148	179	0.3142	0.6667	3683.6667	7181	7180	7803	7761	108.6617	108.0919	0.5698	1096	1130	2486	2457	0.3085	0.6875	-9.5439	0.0057	-0.0208
516	Turiaf, Ronny	GSW	1623.9500	3267	3258	3658	3688	111.9682	113.1983	-1.2301	412	595	1091	1121	0.2688	0.6471	2155.0500	4531	4535	4811	5086	106.1797	112.1499	-5.9703	661	710	1453	1622	0.2895	0.6718	4.7402	-0.0207	-0.0247
517	Jones, Dwayne	CHA	52.4500	96	99	100	98	104.1667	98.9899	5.1768	18	11	30	29	0.3830	0.7317	3885.5500	7168	7167	7483	7599	104.3945	106.0276	-1.6331	1085	1043	2475	2450	0.3069	0.7035	6.8099	0.0761	0.0282
518	Boozer, Carlos	UTA	1154.9833	2287	2281	2471	2517	108.0455	110.3463	-2.3009	318	295	755	792	0.2865	0.7190	2725.0167	5287	5279	5792	5555	109.5517	105.2283	4.3235	788	778	1794	1707	0.3158	0.6975	-6.6244	-0.0293	0.0215
521	Acker, Alex	DET	20.4667	39	41	50	32	128.2051	78.0488	50.1563	10	4	10	15	0.4000	0.7143	3912.5333	7106	7113	7599	7649	106.9378	107.5355	-0.5977	1123	1001	2615	2582	0.3031	0.7232	50.7540	0.0969	-0.0089
521	Acker, Alex	LAC	179.0167	345	348	359	376	104.0580	108.0460	-3.9880	36	56	125	137	0.2081	0.6906	3748.9833	7232	7211	7348	8035	101.6040	111.4270	-9.8230	1020	1106	2442	2668	0.2766	0.6883	5.8350	-0.0685	0.0023
532	Bynum, Will	DET	802.6000	1439	1441	1588	1551	110.3544	107.6336	2.7208	268	216	519	491	0.3531	0.7061	3130.4000	5706	5713	6061	6130	106.2215	107.2991	-1.0776	865	789	2106	2106	0.2911	0.7275	3.7984	0.0620	-0.0214
537	Stoudemire, Amare	PHX	1947.9833	3877	3857	4319	4209	111.4006	109.1263	2.2743	451	562	1407	1229	0.2685	0.7146	2003.0167	4050	4071	4655	4607	114.9383	113.1663	1.7720	606	649	1305	1282	0.3210	0.6679	0.5023	-0.0525	0.0467
541	Green, Willie	PHI	1827.5000	3421	3435	3660	3658	106.9863	106.4920	0.4943	580	524	1173	1146	0.3360	0.6912	2123.5000	4042	4011	4327	4323	107.0510	107.7786	-0.7276	681	614	1340	1366	0.3327	0.6858	1.2219	0.0033	0.0054
544	Udoka, Ime	SAS	1024.8500	1901	1917	2030	1905	106.7859	99.3740	7.4119	278	263	721	721	0.2783	0.7327	2855.1500	5242	5202	5734	5537	109.3857	106.4398	2.9459	585	654	2005	1941	0.2316	0.7540	4.4660	0.0467	-0.0213
550	Jones, Solomon	ATL	665.1833	1278	1288	1323	1389	103.5211	107.8416	-4.3205	176	208	435	465	0.2746	0.6765	3227.8167	6020	6008	6635	6435	110.2159	107.1072	3.1088	875	921	2133	2150	0.2893	0.6984	-7.4293	-0.0147	-0.0219
551	Williams, Shelden	MIN	207.2667	404	398	433	415	107.1782	104.2714	2.9069	62	48	158	134	0.3163	0.7670	3753.7333	7190	7189	7586	8007	105.5076	111.3785	-5.8708	1151	931	2491	2586	0.3080	0.7279	8.7777	0.0083	0.0391
551	Williams, Shelden	SAC	305.3000	617	606	635	667	102.9173	110.0660	-7.1487	103	85	189	202	0.3377	0.6898	3675.7000	7233	7236	7613	8299	105.2537	114.6904	-9.4367	960	1116	2358	2569	0.2720	0.6788	2.2880	0.0657	0.0110
552	Powe, Leon	BOS	1142.4000	2112	2129	2323	2129	109.9905	100.0000	9.9905	357	280	763	685	0.3426	0.7315	2593.6000	4925	4922	5412	5056	109.8883	102.7225	7.1659	623	704	1835	1608	0.2792	0.7227	2.8246	0.0634	0.0088
553	Rondo, Rajon	BOS	2482.0833	4710	4717	5269	4808	111.8684	101.9292	9.9392	627	624	1750	1483	0.2972	0.7372	1253.9167	2327	2334	2466	2377	105.9734	101.8423	4.1310	353	360	848	810	0.3035	0.7020	5.8082	-0.0063	0.0352
555	Morrison, Adam	CHA	666.6500	1226	1219	1253	1352	102.2023	110.9106	-8.7083	170	211	385	422	0.2872	0.6460	3271.3500	6038	6047	6330	6345	104.8360	104.9281	-0.0920	933	843	2120	2057	0.3120	0.7155	-8.6163	-0.0248	-0.0695
555	Morrison, Adam	LAL	44.2500	97	101	86	98	88.6598	97.0297	-8.3699	7	16	36	33	0.1750	0.6923	3719.7500	7332	7325	8272	7648	112.8205	104.4096	8.4110	1129	1096	2641	2473	0.3134	0.7067	-16.7809	-0.1384	-0.0144
556	Herrmann, Walter	DET	629.9667	1171	1160	1265	1244	108.0273	107.2414	0.7859	220	172	422	426	0.3406	0.7104	3303.0333	5974	5994	6384	6437	106.8631	107.3907	-0.5277	913	833	2203	2171	0.2960	0.7256	1.3136	0.0446	-0.0152
557	Hollins, Ryan	CHA	184.1000	345	350	378	336	109.5652	96.0000	13.5652	51	61	122	105	0.3269	0.6667	3753.9000	6919	6916	7205	7361	104.1335	106.4344	-2.3008	1052	993	2383	2374	0.3071	0.7059	15.8660	0.0198	-0.0392
557	Hollins, Ryan	DAL	260.2333	495	499	513	532	103.6364	106.6132	-2.9769	72	76	183	178	0.2880	0.7066	3604.7667	6900	6908	7631	7451	110.5942	107.8605	2.7338	961	961	2503	2423	0.2840	0.7226	-5.7107	0.0040	-0.0160
558	Sefolosha, Thabo	CHI	712.6333	1379	1403	1446	1529	104.8586	108.9808	-4.1222	223	225	459	461	0.3260	0.6711	3225.3667	6278	6257	6824	6746	108.6970	107.8152	0.8818	955	979	2175	2175	0.3051	0.6896	-5.0040	0.0209	-0.0185
558	Sefolosha, Thabo	OKC	718.2167	1405	1391	1395	1459	99.2883	104.8886	-5.6003	217	190	483	506	0.3001	0.7177	3242.7833	6380	6373	6557	6993	102.7743	109.7285	-6.9542	969	872	2221	2210	0.3048	0.7181	1.3539	-0.0047	-0.0004
559	Thomas, Tyrus	CHI	2174.8333	4211	4231	4416	4606	104.8682	108.8632	-3.9950	646	678	1426	1461	0.3066	0.6778	1763.1667	3446	3429	3854	3669	111.8398	106.9991	4.8407	532	526	1208	1175	0.3117	0.6967	-8.8357	-0.0051	-0.0189
560	Brown, Shannon	CHA	344.8833	630	642	637	702	101.1111	109.3458	-8.2347	102	108	204	199	0.3389	0.6538	3593.1167	6634	6624	6946	6995	104.7030	105.6008	-0.8978	1001	946	2301	2280	0.3051	0.7087	-7.3369	0.0338	-0.0549
560	Brown, Shannon	LAL	130.4000	274	271	305	269	111.3139	99.2620	12.0519	35	37	96	89	0.2823	0.7218	3633.6000	7155	7155	8053	7477	112.5507	104.5003	8.0503	1101	1075	2581	2417	0.3130	0.7060	4.0016	-0.0307	0.0158
561	Gibson, Daniel	CLE	1794.3667	3326	3339	3670	3460	110.3428	103.6238	6.7189	480	512	1238	1167	0.2914	0.7074	2161.6333	4014	4004	4553	4031	113.4280	100.6743	12.7537	594	567	1514	1385	0.3002	0.7275	-6.0348	-0.0088	-0.0201
562	Ager, Maurice	NJN	97.3000	181	190	171	185	94.4751	97.3684	-2.8933	32	34	66	72	0.3077	0.6600	3868.7000	7265	7260	7873	8059	108.3689	111.0055	-2.6366	1019	1033	2552	2649	0.2778	0.7119	-0.2567	0.0299	-0.0519
563	Barea, Jose	DAL	1578.0333	2956	2986	3224	3229	109.0663	108.1380	0.9283	425	418	1079	1025	0.2931	0.7208	2286.9667	4439	4421	4920	4754	110.8358	107.5322	3.3035	608	619	1607	1576	0.2784	0.7219	-2.3752	0.0147	-0.0011
564	Mensah-Bonsu, Pops	SAS	19.8333	39	38	54	36	138.4615	94.7368	43.7247	10	8	11	7	0.5882	0.5789	3860.1667	7104	7081	7710	7406	108.5304	104.5897	3.9407	853	909	2715	2655	0.2432	0.7492	39.7840	0.3450	-0.1703
564	Mensah-Bonsu, Pops	TOR	262.7833	528	540	540	551	102.2727	102.0370	0.2357	121	49	201	181	0.4007	0.8040	3650.2167	7012	7014	7488	7713	106.7884	109.9658	-3.1774	847	1004	2477	2519	0.2516	0.7116	3.4131	0.1491	0.0924
565	Diawara, Yakhouba	MIA	850.3167	1560	1564	1615	1665	103.5256	106.4578	-2.9322	224	243	564	599	0.2722	0.6989	3140.6833	5929	5920	6446	6375	108.7199	107.6858	1.0340	798	863	2019	2157	0.2701	0.7006	-3.9662	0.0021	-0.0017
567	O'Bryant, Patrick	BOS	102.4333	209	205	181	189	86.6029	92.1951	-5.5923	30	26	75	75	0.2857	0.7426	3633.5667	6828	6846	7554	6996	110.6327	102.1911	8.4416	950	958	2523	2218	0.2999	0.7248	-14.0339	-0.0142	0.0178
567	O'Bryant, Patrick	TOR	147.3167	292	301	307	295	105.1370	98.0066	7.1303	49	36	115	100	0.3289	0.7616	3765.6833	7248	7253	7721	7969	106.5259	109.8718	-3.3458	919	1017	2563	2600	0.2612	0.7159	10.4761	0.0677	0.0457
569	Novak, Steve	LAC	1137.8833	2242	2199	2310	2482	103.0330	112.8695	-9.8365	275	355	746	846	0.2453	0.6776	2790.1167	5335	5360	5397	5929	101.1621	110.6157	-9.4535	781	807	1821	1959	0.2850	0.6929	-0.3830	-0.0397	-0.0153
572	Baston, Maceo	IND	217.1333	437	449	440	465	100.6865	103.5635	-2.8770	56	75	159	155	0.2654	0.6795	3748.8667	7542	7548	8177	8243	108.4195	109.2077	-0.7882	1058	1036	2670	2704	0.2812	0.7205	-2.0888	-0.0158	-0.0410
