2015-12-12,58.34314325588228
2015-12-13,59.37087138554954
2015-12-14,60.98710305315476
2015-12-14,62.24126150747986
2015-12-16,62.57783571524244
2015-12-18,63.12059148891654
2015-12-19,62.04044709666848
2015-12-20,61.455393978160274
2015-12-21,62.14975638420292
2015-12-22,62.153671041883214
2015-12-24,62.30764757730823
2015-12-26,62.14975638420292
2015-12-27,62.49424626006905
2015-12-28,63.003804201454344
2015-12-29,62.32678590374523
2015-12-30,63.17931135412099
2015-12-31,63.17539669644069
2016-01-2,63.18322601180128
2016-01-4,63.194969984842174
2016-01-5,63.3698246945621
2016-01-7,63.98964549394243
2016-01-7,63.18937761672747
2016-01-8,63.57938936904732
2016-01-10,63.99421259456945
2016-01-12,63.343987953872144
2016-01-13,63.335897661332865
2016-01-14,62.58716787132241
2016-01-16,62.42625483720073
2016-01-17,62.410656804895645
2016-01-19,62.14975638420292
2016-01-21,62.31051832627378
2016-01-22,62.70686110533016
2016-01-24,62.419867764143405
2016-01-24,61.75437595849294
2016-01-26,62.49651264083132
2016-01-27,62.14975638420292
2016-01-29,62.13018309580144
2016-01-30,61.68874787385267
2016-01-31,61.17549595401904
2016-02-1,62.07655228558137
2016-02-3,61.78373589109516
2016-02-4,62.29881450356807
2016-02-4,63.22628724628455
2016-02-5,61.84354316121082
2016-02-6,61.16365411453615
2016-02-8,61.15934799108782
2016-02-9,60.98710305315476
2016-02-10,60.168939597972724
2016-02-12,60.40080778365184
2016-02-13,61.28853169453762
2016-02-15,61.15934799108782
2016-02-16,61.16326264876812
2016-02-18,61.62288951523121
2016-02-19,61.471541941091495
2016-02-21,61.15934799108782
2016-02-23,61.0614815490804
2016-02-24,60.20808617477569
2016-02-25,61.15428196350155
2016-02-27,61.59713720833435
2016-02-28,61.1039835467522
2016-02-29,61.2639252748329
2016-03-1,62.941420618164486
2016-03-2,64.06793864754837
2016-03-3,63.9550158298475
2016-03-4,63.32676346007884
2016-03-6,64.50520591043752
2016-03-7,66.01166920312312
2016-03-8,65.90469603114364
2016-03-10,67.11354232281931
2016-03-11,68.25871018289547
2016-03-12,68.01782824696788
2016-03-12,67.19509769115882
2016-03-14,68.69759703945236
2016-03-14,67.91996180496045
2016-03-16,69.31514580221824
2016-03-17,70.32113826114633
2016-03-17,71.84714638983424
2016-03-18,70.71535361016575
2016-03-19,71.4509830325882
2016-03-19,70.58975834292289
2016-03-21,71.4623149363996
2016-03-23,71.1926156256886
2016-03-24,71.1926156256886
2016-03-26,71.3103163332762
2016-03-27,71.1926156256886
2016-03-29,71.40792179810494
2016-03-30,71.89307837328306
2016-03-31,71.39930955120829
2016-04-1,71.65911233259065
2016-04-3,71.27873809465514
2016-04-5,71.4129878256912
2016-04-6,71.40792179810494
2016-04-7,72.1830240188037
2016-04-9,72.38110569742673
2016-04-11,73.0334833998482
2016-04-12,72.62799010846412
2016-04-13,73.39265324201543
2016-04-14,74.38837438483951
2016-04-15,74.91741240849105
2016-04-16,74.19828979262051
2016-04-18,74.35596015888233
2016-04-19,75.02865393090615
2016-04-21,74.431777375152
2016-04-22,74.20690203951717
2016-04-23,73.78490194158117
2016-04-24,73.17343241191881
2016-04-26,73.46579553025255
2016-04-27,73.18249793496791
2016-04-28,72.85047315329432
2016-04-28,73.64710599123472
2016-04-29,72.31938459466738
2016-05-1,71.40792179810494
2016-05-2,70.49189190091548
2016-05-3,69.74879776360265
2016-05-3,68.91037019807555
2016-05-5,70.36312026669519
2016-05-7,71.12802377396372
2016-05-8,72.67553688820605
2016-05-9,73.17343241191881
2016-05-10,72.99257522708909
2016-05-11,72.1986826495249
2016-05-13,71.4222755429327
2016-05-13,71.17108500844698
2016-05-15,71.06702035844575
2016-05-16,70.55284871336582
2016-05-17,71.1926156256886
2016-05-18,70.90733494723698
2016-05-19,70.01381433170923
2016-05-20,68.94984299635188
2016-05-20,68.30751291530984
2016-05-21,68.09220674289352
2016-05-22,67.16051821498287
2016-05-24,66.93912257506386
2016-05-25,66.01296427784442
2016-05-25,65.10662781872047
2016-05-25,67.38887324633352
2016-05-26,66.01091374286904
2016-05-26,65.17578677107238
2016-05-28,65.16404279803149
2016-05-30,65.84153955390153
2016-05-31,66.39625658478337
2016-06-1,68.06871879681174
2016-06-3,68.8174485868222
2016-06-4,71.68925519672894
2016-06-4,70.27397595671229
2016-06-4,72.42908821585094
2016-06-6,71.56786352618563
2016-06-7,72.50359098662358
2016-06-8,73.39656789969573
2016-06-9,73.67171241093945
2016-06-10,73.59112638640647
2016-06-11,73.7862269026422
2016-06-12,72.986833729158
2016-06-12,72.20455463604534
2016-06-14,73.28605410210581
2016-06-15,74.21920524936954
2016-06-15,75.78171290061944
2016-06-16,74.79540557745513
2016-06-17,75.47290233332517
2016-06-18,76.11334032982172
2016-06-19,75.47003158435962
2016-06-20,76.40610080062679
2016-06-22,76.8192835981686
2016-06-23,75.88013857943834
2016-06-23,78.25944266255335
2016-06-23,76.93698430575618
2016-06-24,74.79630268650686
2016-06-23,75.88629018436451
2016-06-25,74.37914697745023
2016-06-27,74.88665438386015
2016-06-29,74.9154550796509
2016-06-29,74.34838895281933
2016-06-30,74.56000416227994
2016-07-2,74.82206253213525
2016-07-3,75.14641988278841
2016-07-5,74.54524031045712
2016-07-6,74.46918410409705
2016-07-8,74.82985456504174
2016-07-9,75.27680809629368
2016-07-10,75.96458333797045
2016-07-11,75.12195327228656
2016-07-12,74.91310628504272
2016-07-12,74.05618771882574
2016-07-13,73.0155412188135
2016-07-13,72.06819406018167
2016-07-14,71.08496253948044
